,Time,User,Tweet
81,2022-10-17 14:54:59+00:00,geolaeg95238191,히비키와타루 와타루 히비키 이사라 이사라마오 마오 칸자키소마 소마 칸자키 후시미 후시미유즈루 유즈루 키류 키류쿠로 쿠로 아오바츠무기 츠무기 아오바 텐마 텐마미츠루 미츠루 토리 히메미야토리 히메미야 파샤 아크릴 스탠드 아크릴스탠드 클리어카드 회전 아르카나 회전아크릴 중스타
82,2022-10-17 14:53:55+00:00,urmavitamin,@paengEe2 사라야...비번 찾으라고...
83,2022-10-17 14:53:36+00:00,postfreshtape,"편안한 느낌이요..

네. 케이지씨랑 가이딩 한 번 해보시면 바로 무슨 말인지 이해하실거예요. 지금...두분 다 담당이 서로밖에 없어요. 사라양은 오늘 정밀검사해보니까 본인은 아직 못느낄 지 몰라도 좀 불안정해서요. 가이딩 성실히 받으셔야 해요. 케이지씨가 잘해주실거예요."
84,2022-10-17 14:53:35+00:00,postfreshtape,"갈수록 횟수가 줄어들어서 아마 일주일에 두 번 정도까지는 줄여질텐데요, 매일 센터에 나오는 달은 수당이 그만큼 더 들어가요. 센터에 나와서는 케이지 씨랑 의무적으로 가이딩 해주셔야 하고, 사라씨가 정말 편안한 느낌을 받을 때까지 하는 게 좋아요. 그때그때 서로 컨디션에 따라 달라지겠지만요"
85,2022-10-17 14:53:34+00:00,postfreshtape,"매칭률에 대해 잘 모르는 사라가 봐도 이건 좀 너무 높은 거 아닌가? 하는 생각에 케이지 쳐다보는데
케이지 표정이 너무...안좋은거야
매칭률에 자신만만해 했던 건 본인이면서 뭐야 저 표정은. 왜 저렇게까지 불안하고..싫은 표정을 하는 거야?"
86,2022-10-17 14:53:33+00:00,postfreshtape,"그렇게 10분이 지나가고 매칭률 테스트가 끝났다는 기계음이 울림 사라는 얼른 손빼서 땀 닦고 멀찍이 떨어져있는데 직원이 들어와서 앉아서 조금만 기다려달라 말함 
사라는 또 케이지랑 둘이서 기다려야 하는건가 하는데 결과지를 수치화해서 뽑기만 하면 되는거여서 금방 다시 옴"
87,2022-10-17 14:50:24+00:00,otaku_nene00,"닐루 돌파재료 모아야하는데...ㅜㅜ
영겁의 드레이크 잡고 파디사라 서리ㅜ당해주실 분을 구합니다"
88,2022-10-17 14:46:07+00:00,Hea_J0120,@with_Hea 아니야.....사라앻. .ㅅ바ㅣㄹ ㅏ사랑해........사랑한다고 ............진짜 사람 미치게 만들어ㅈ 죽으래 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
89,2022-10-17 14:45:51+00:00,Angchi_gb,"네죽 초반 달리는데

당신 언제 봣다고 우리 사라야???"
90,2022-10-17 14:38:15+00:00,eventcd,RT @realtruth2027: 이재명 대표가 방위산업체 주식이 있나보지? 그게 자랑이지 문제야? 나도 한국친척들이 물어보면 방위산업체 주식사라고 추천하는데.  대한민국은 자본주의가 아님. 보수라는 놈들이 주식투자 현명하게 하는 걸 욕하는 나라.
91,2022-10-17 14:37:44+00:00,Oo_T_Yon,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
92,2022-10-17 14:37:09+00:00,myang_o_o,"아. 안돼
청마도서관계정이트위터에서사라졋다...........
상수유원지보고꼭봐줘야하는데.........."
93,2022-10-17 14:36:13+00:00,ssw06010,"3년간 옷 한벌 안샀더니 입을옷이 없넹..ㅠ
다 헤져가는 청바지, 티도 마땅히..
외출복 하나씩은 있어야 할듯..
큰딸램 옷살때 나도 살걸 그랬나?!
작년 귤따고 울언니가 청소기를 사던지
옷 한벌 사라고 돈준거 고대로 있..ㅋㅋ 
그돈으로 내옷 사긴 아깝고 청소기를 알아봐야는데 갖고만 있는 돈💵"
94,2022-10-17 14:25:14+00:00,07_Wls,"RT @mimiming2323: #네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
95,2022-10-17 14:23:42+00:00,mimiming2323,"#네가죽어 
미도사라 
너한테 기대하고 있는 건 이런 게 아니야 https://t.co/ggmaLFfiwR"
96,2022-10-17 14:23:03+00:00,waengalaeng,"RT @0___deukie_dony: 여자친구 있어요? 하는데 말이 너무 심한거 아니넼ㅋㅋㅋㅋ 포기했다고 혼자 살거라는 돈쿤..
ㄴ혼자라니 드기라 둘이 사라야지 !

#권영돈 #도니 #Kwontwins https://t.co/5kQSdxQJaT"
97,2022-10-17 14:21:30+00:00,postfreshtape,"사라 너 앞으로 귀찮아질 걸.

진심처럼 들리는 말에 머릿속이 복잡해지는 사라..그나저나 자기 이름 알고 있었구나 하긴 나에 대한 기본 정보 정도야 제공 받았겠지. 첫 날 가이드 언니도 그렇고 이 사람도 그렇고 나를 걱정하는 걸까, 아님 경고? 센티넬로 지내는 게 그렇게 녹록치 않은걸까?"
98,2022-10-17 14:21:28+00:00,postfreshtape,"케이지가 또 실실거리면서 쪼갤듯
직원은 테스트 할동안엔 둘만있어야 한다고 나가고 테스트기는 불빛 반짝반짝 거리면서 작은 소음과 함께 작동됨 
사라는 정말 꼼짝도 하면 안되는 건줄 알고 긴장하고 가만히 서있는데 케이지는 하품도 하고 고개도 돌리고 뭔가 계속 껄렁껄렁 거려"
